taxid:1035	"cat scratch disease bacillus"	"Afipia felis"	taxon:Species
taxid:1106	"filamentous anoxygenic phototrophic bacteria"	"Chloroflexaceae"	taxon:Family
taxid:1117	"blue-green algae"	"Cyanobacteria"	taxon:Phylum
taxid:1357	"lactic streptococci"	"Lactococcus"	taxon:Genus
taxid:136843	"fluorescent pseudomonads"	"Pseudomonas fluorescens group"	taxon:SpeciesGroup
taxid:139	"Lyme disease spirochete"	"Borreliella burgdorferi"	taxon:Species
taxid:147537	"true yeasts"	"Saccharomycotina"	taxon:Subphylum
taxid:1521260	"clubmosses"	"Lycopodiopsida"	taxon:Class
taxid:1524	"Tyzzer's bacillus"	"[Clostridium] piliforme"	taxon:Species
taxid:1568	"Quin's oval"	"Quinella ovalis"	taxon:Species
taxid:161	"syphilis treponeme"	"Treponema pallidum subsp. pallidum"	taxon:Subspecies
taxid:1653	"Coryneform bacteria"	"Corynebacteriaceae"	taxon:Family
taxid:168	"yaws treponeme"	"Treponema pallidum subsp. pertenue"	taxon:Subspecies
taxid:1760	"high G+C Gram-positive bacteria"	"Actinomycetia"	taxon:Class
taxid:2	"eubacteria"	"Bacteria"	taxon:Superkingdom
taxid:2711	"sweet orange"	"Citrus sinensis"	taxon:Species
taxid:2759	"eucaryotes"	"Eukaryota"	taxon:Superkingdom
taxid:2763	"red algae"	"Rhodophyta"	taxon:Phylum
taxid:2769	"carragheen"	"Chondrus crispus"	taxon:Species
taxid:2785	"asakusa nori"	"Neopyropia tenera"	taxon:Species
taxid:2786	"laver"	"Porphyra umbilicalis"	taxon:Species
taxid:2788	"susabi-nori"	"Neopyropia yezoensis"	taxon:Species
taxid:2822	"Dulse"	"Palmaria palmata"	taxon:Species
taxid:2825	"golden algae"	"Chrysophyceae"	taxon:Class
taxid:2833	"yellow-green algae"	"Xanthophyceae"	taxon:Class
taxid:2836	"diatoms"	"Bacillariophyta"	taxon:Phylum
taxid:2858	"marine diatom"	"Nitzschia alba"	taxon:Species
taxid:2864	"dinoflagellates"	"Dinophyceae"	taxon:Class
taxid:2870	"brown algae"	"Phaeophyceae"	taxon:Class
taxid:2889	"Atlantic wakame"	"Alaria esculenta"	taxon:Species
taxid:29	"fruiting gliding bacteria"	"Myxococcales"	taxon:Order
taxid:292919	"dodders"	"Cuscuteae"	taxon:Tribe
taxid:3027	"cryptomonads"	"Cryptophyceae"	taxon:Class
taxid:3035	"euglenids"	"Euglenida"	taxon:Class
taxid:3041	"green algae"	"Chlorophyta"	taxon:Phylum
taxid:3116	"hollow green seaweed"	"Ulva intestinalis"	taxon:Species
taxid:3119	"sea lettuce"	"Ulva arasakii"	taxon:Species
taxid:3195	"liverworts"	"Marchantiophyta"	taxon:Clade
taxid:3197	"liverwort"	"Marchantia polymorpha"	taxon:Species
taxid:3208	"mosses"	"Bryophyta"	taxon:Clade
taxid:32199	"aphid P-endosymbionts"	"Buchnera"	taxon:Genus
taxid:3244	"spike mosses"	"Selaginellales"	taxon:Order
taxid:3247	"Martens's spike moss"	"Selaginella martensii"	taxon:Species
taxid:3252	"stag's-horn clubmoss"	"Lycopodium clavatum"	taxon:Species
taxid:3255	"horsetails"	"Equisetales"	taxon:Order
taxid:3257	"horstails"	"Equisetum"	taxon:Genus
taxid:3258	"field horsetail"	"Equisetum arvense"	taxon:Species
taxid:3260	"giant horsetail"	"Equisetum telmateia"	taxon:Species
taxid:3267	"turnip fern"	"Angiopteris lygodiifolia"	taxon:Species
taxid:3277	"ostrich fern"	"Matteuccia struthiopteris"	taxon:Species
taxid:3284	"cinnamon fern"	"Osmundastrum cinnamomeum"	taxon:Species
taxid:3296	"cycads"	"Cycadopsida"	taxon:Class
taxid:3300	"Altenstein's bread tree"	"Encephalartos altensteinii"	taxon:Species
taxid:3311	"maidenhair tree"	"Ginkgo biloba"	taxon:Species
taxid:3319	"fir trees"	"Abies"	taxon:Genus
taxid:3322	"deodar cedar"	"Cedrus deodara"	taxon:Species
taxid:3325	"larches"	"Larix"	taxon:Genus
taxid:3326	"tamarack"	"Larix laricina"	taxon:Species
taxid:3327	"western larch"	"Larix occidentalis"	taxon:Species
taxid:3329	"Norway spruce"	"Picea abies"	taxon:Species
taxid:3330	"white spruce"	"Picea glauca"	taxon:Species
taxid:3331	"Colorado spruce"	"Picea pungens"	taxon:Species
taxid:3332	"Sitka spruce"	"Picea sitchensis"	taxon:Species
taxid:3334	"Engelmann's spruce"	"Picea engelmannii"	taxon:Species
taxid:3338	"foxtail pine"	"Pinus balfouriana"	taxon:Species
taxid:3339	"lodgepole pine"	"Pinus contorta"	taxon:Species
taxid:3340	"pinyon"	"Pinus edulis"	taxon:Species
taxid:3342	"Krempf's pine"	"Pinus krempfii"	taxon:Species
taxid:3343	"sugar pine"	"Pinus lambertiana"	taxon:Species
taxid:3345	"Western white pine"	"Pinus monticola"	taxon:Species
taxid:3346	"stone pine"	"Pinus pinea"	taxon:Species
taxid:3347	"Monterey pine"	"Pinus radiata"	taxon:Species
taxid:3348	"Eastern white pine"	"Pinus strobus"	taxon:Species
taxid:3349	"Scots pine"	"Pinus sylvestris"	taxon:Species
taxid:3350	"Japanese black pine"	"Pinus thunbergii"	taxon:Species
taxid:3352	"loblolly pine"	"Pinus taeda"	taxon:Species
taxid:3357	"Douglas-fir"	"Pseudotsuga menziesii"	taxon:Species
taxid:3358	"hemlocks"	"Tsuga"	taxon:Genus
taxid:3359	"western hemlock"	"Tsuga heterophylla"	taxon:Species
taxid:33630	"alveolates"	"Alveolata"	taxon:Clade
taxid:33634	"heterokonts"	"Stramenopiles"	taxon:Clade
taxid:3369	"Japanese cedar"	"Cryptomeria japonica"	taxon:Species
taxid:3398	"flowering plants"	"Magnoliopsida"	taxon:Class
taxid:3404	"cucumber-tree"	"Magnolia acuminata"	taxon:Species
taxid:3435	"avocado"	"Persea americana"	taxon:Species
taxid:3438	"California bay"	"Umbellularia californica"	taxon:Species
taxid:3442	"Japanese goldthread"	"Coptis japonica"	taxon:Species
taxid:3444	"love-in-a-mist"	"Nigella damascena"	taxon:Species
taxid:3445	"buttercups"	"Ranunculus"	taxon:Genus
taxid:3447	"tall buttercup"	"Ranunculus acris"	taxon:Species
taxid:3452	"virgin's bower"	"Clematis"	taxon:Genus
taxid:3457	"serendipity berry"	"Dioscoreophyllum cumminsii"	taxon:Species
taxid:3464	"pink corydalis"	"Capnoides sempervirens"	taxon:Species
taxid:3467	"California poppy"	"Eschscholzia californica"	taxon:Species
taxid:3469	"opium poppy"	"Papaver somniferum"	taxon:Species
taxid:3471	"bloodroots"	"Sanguinaria"	taxon:Genus
taxid:3472	"red puccoon"	"Sanguinaria canadensis"	taxon:Species
taxid:3485	"Japanese hop"	"Humulus japonicus"	taxon:Species
taxid:3486	"European hop"	"Humulus lupulus"	taxon:Species
taxid:3489	"jackfruit"	"Artocarpus heterophyllus"	taxon:Species
taxid:3493	"figs"	"Ficus"	taxon:Genus
taxid:3494	"common fig"	"Ficus carica"	taxon:Species
taxid:3496	"Osage orange"	"Maclura pomifera"	taxon:Species
taxid:3497	"mulberries"	"Morus"	taxon:Genus
taxid:3498	"white mulberry"	"Morus alba"	taxon:Species
taxid:3501	"great nettle"	"Urtica dioica"	taxon:Species
taxid:3505	"European white birch"	"Betula pendula"	taxon:Species
taxid:3507	"paper birch"	"Betula papyrifera"	taxon:Species
taxid:3508	"river birch"	"Betula nigra"	taxon:Species
taxid:3512	"northern red oak"	"Quercus rubra"	taxon:Species
taxid:3513	"white oak"	"Quercus alba"	taxon:Species
taxid:3522	"swamp oak"	"Casuarina glauca"	taxon:Species
taxid:3527	"American pokeweed"	"Phytolacca americana"	taxon:Species
taxid:3528	"food pokeweed"	"Phytolacca acinosa"	taxon:Species
taxid:3538	"garden four-o'clock"	"Mirabilis jalapa"	taxon:Species
taxid:3544	"common iceplant"	"Mesembryanthemum crystallinum"	taxon:Species
taxid:3560	"red goosefoot"	"Oxybasis rubra"	taxon:Species
taxid:3562	"spinach"	"Spinacia oleracea"	taxon:Species
taxid:3567	"amaranth"	"Amaranthus caudatus"	taxon:Species
taxid:3570	"clove pink"	"Dianthus caryophyllus"	taxon:Species
taxid:3571	"soapwort"	"Saponaria"	taxon:Genus
taxid:3572	"common soapwort"	"Saponaria officinalis"	taxon:Species
taxid:3573	"campions"	"Silene"	taxon:Genus
taxid:3617	"common buckwheat"	"Fagopyrum esculentum"	taxon:Species
taxid:3619	"bitter dock"	"Rumex obtusifolius"	taxon:Species
taxid:3621	"garden rhubarb"	"Rheum rhabarbarum"	taxon:Species
taxid:3631	"China jute"	"Abutilon theophrasti"	taxon:Species
taxid:3634	"sea-island cotton"	"Gossypium barbadense"	taxon:Species
taxid:3635	"cotton"	"Gossypium hirsutum"	taxon:Species
taxid:3641	"cacao"	"Theobroma cacao"	taxon:Species
taxid:3645	"Brazil nut"	"Bertholletia excelsa"	taxon:Species
taxid:3649	"papaya"	"Carica papaya"	taxon:Species
taxid:3652	"red bryony"	"Bryonia dioica"	taxon:Species
taxid:3656	"muskmelon"	"Cucumis melo"	taxon:Species
taxid:3657	"oriental pickling melon"	"Cucumis melo var. conomon"	taxon:Varietas
taxid:3658	"cantaloupe"	"Cucumis melo var. cantalupo"	taxon:Varietas
taxid:3659	"cucumber"	"Cucumis sativus"	taxon:Species
taxid:3660	"marrows"	"Cucurbita"	taxon:Genus
taxid:3661	"winter squash"	"Cucurbita maxima"	taxon:Species
taxid:3662	"crookneck pumpkin"	"Cucurbita moschata"	taxon:Species
taxid:3664	"vegetable marrow"	"Cucurbita pepo subsp. pepo"	taxon:Subspecies
taxid:3665	"zucchini"	"Cucurbita pepo var. melopepo"	taxon:Varietas
taxid:3668	"white-flowered gourd"	"Lagenaria siceraria"	taxon:Species
taxid:3670	"smooth loofah"	"Luffa aegyptiaca"	taxon:Species
taxid:3672	"balsam apple"	"Momordica balsamina"	taxon:Species
taxid:3673	"bitter melon"	"Momordica charantia"	taxon:Species
taxid:3674	"spiny bitter cucumber"	"Momordica cochinchinensis"	taxon:Species
taxid:3679	"jumping cucumber"	"Ecballium elaterium"	taxon:Species
taxid:3684	"passionflowers"	"Passiflora"	taxon:Genus
taxid:3685	"granadilla"	"Passiflora quadrangularis"	taxon:Species
taxid:3689	"poplars"	"Populus"	taxon:Genus
taxid:3693	"quaking aspen"	"Populus tremuloides"	taxon:Species
taxid:3694	"black cottonwood"	"Populus trichocarpa"	taxon:Species
taxid:3700	"mustard family"	"Brassicaceae"	taxon:Family
taxid:3702	"thale cress"	"Arabidopsis thaliana"	taxon:Species
taxid:3708	"rape"	"Brassica napus"	taxon:Species
taxid:3710	"black mustard"	"Brassica nigra"	taxon:Species
taxid:3711	"field mustard"	"Brassica rapa"	taxon:Species
taxid:3712	"wild cabbage"	"Brassica oleracea"	taxon:Species
taxid:3713	"kale"	"Brassica oleracea var. viridis"	taxon:Varietas
taxid:3714	"Chinese kale"	"Brassica oleracea var. alboglabra"	taxon:Varietas
taxid:3716	"cabbage"	"Brassica oleracea var. capitata"	taxon:Varietas
taxid:3719	"shepherd's purse"	"Capsella bursa-pastoris"	taxon:Species
taxid:3724	"common stock"	"Matthiola incana"	taxon:Species
taxid:3726	"radish"	"Raphanus sativus"	taxon:Species
taxid:3728	"white mustard"	"Sinapis alba"	taxon:Species
taxid:3735	"horseradish tree"	"Moringa oleifera"	taxon:Species
taxid:3747	"strawberry"	"Fragaria x ananassa"	taxon:Species
taxid:3750	"apple"	"Malus domestica"	taxon:Species
taxid:3755	"almond"	"Prunus dulcis"	taxon:Species
taxid:3756	"bitter almond"	"Prunus dulcis var. amara"	taxon:Varietas
taxid:3758	"plum"	"Prunus domestica"	taxon:Species
taxid:3760	"peach"	"Prunus persica"	taxon:Species
taxid:3766	"pears"	"Pyrus"	taxon:Genus
taxid:3806	"camel's foot tree"	"Bauhinia purpurea"	taxon:Species
taxid:3811	"bead tree"	"Adenanthera pavonina"	taxon:Species
taxid:3813	"silk tree"	"Albizia julibrissin"	taxon:Species
taxid:3816	"Indian licorice"	"Abrus precatorius"	taxon:Species
taxid:3818	"peanut"	"Arachis hypogaea"	taxon:Species
taxid:3821	"pigeon pea"	"Cajanus cajan"	taxon:Species
taxid:3823	"jack bean"	"Canavalia ensiformis"	taxon:Species
taxid:3824	"sword bean"	"Canavalia gladiata"	taxon:Species
taxid:3827	"chickpea"	"Cicer arietinum"	taxon:Species
taxid:3829	"sunn hemp"	"Crotalaria juncea"	taxon:Species
taxid:3830	"smooth rattlebox"	"Crotalaria pallida"	taxon:Species
taxid:3832	"guar"	"Cyamopsis tetragonoloba"	taxon:Species
taxid:3837	"mucana"	"Macropsychanthus grandiflorus"	taxon:Species
taxid:3844	"coral bean"	"Erythrina latissima"	taxon:Species
taxid:3847	"soybean"	"Glycine max"	taxon:Species
taxid:3852	"Scotch laburnum"	"Laburnum alpinum"	taxon:Species
taxid:3854	"yellow vetchling"	"Lathyrus aphaca"	taxon:Species
taxid:3856	"flat-pod pea"	"Lathyrus cicera"	taxon:Species
taxid:3857	"rough pea"	"Lathyrus hirsutus"	taxon:Species
taxid:3858	"yellow-flowered pea"	"Lathyrus ochrus"	taxon:Species
taxid:3859	"sweet pea"	"Lathyrus odoratus"	taxon:Species
taxid:3861	"spring vetchling"	"Lathyrus sphaericus"	taxon:Species
taxid:3862	"Tangier pea"	"Lathyrus tingitanus"	taxon:Species
taxid:3864	"lentil"	"Lens culinaris"	taxon:Species
taxid:3866	"white popinac"	"Leucaena leucocephala"	taxon:Species
taxid:3868	"winged pea"	"Lotus tetragonolobus"	taxon:Species
taxid:3870	"white lupine"	"Lupinus albus"	taxon:Species
taxid:3871	"narrow-leaved blue lupine"	"Lupinus angustifolius"	taxon:Species
taxid:3872	"tree lupine"	"Lupinus arboreus"	taxon:Species
taxid:3873	"yellow lupine"	"Lupinus luteus"	taxon:Species
taxid:3874	"large-leaved lupine"	"Lupinus polyphyllus"	taxon:Species
taxid:3877	"medics"	"Medicago"	taxon:Genus
taxid:3878	"sickle medic"	"Medicago falcata"	taxon:Species
taxid:38784	"European green alder"	"Alnus alnobetula"	taxon:Species
taxid:3880	"barrel medic"	"Medicago truncatula"	taxon:Species
taxid:3882	"common sainfoin"	"Onobrychis viciifolia"	taxon:Species
taxid:3884	"lima bean"	"Phaseolus lunatus"	taxon:Species
taxid:3888	"pea"	"Pisum sativum"	taxon:Species
taxid:3891	"winged bean"	"Psophocarpus tetragonolobus"	taxon:Species
taxid:3893	"kudzu vine"	"Pueraria montana var. lobata"	taxon:Varietas
taxid:3897	"Japanese pagoda tree"	"Styphnolobium japonicum"	taxon:Species
taxid:3899	"white clover"	"Trifolium repens"	taxon:Species
taxid:3902	"furze"	"Ulex europaeus"	taxon:Species
taxid:3905	"bird vetch"	"Vicia cracca"	taxon:Species
taxid:3906	"fava bean"	"Vicia faba"	taxon:Species
taxid:3911	"hairy vetch"	"Vicia villosa"	taxon:Species
taxid:3914	"adzuki bean"	"Vigna angularis"	taxon:Species
taxid:3915	"black gram"	"Vigna mungo"	taxon:Species
taxid:3916	"mung bean"	"Vigna radiata var. radiata"	taxon:Varietas
taxid:3917	"cowpea"	"Vigna unguiculata"	taxon:Species
taxid:3920	"cowpea"	"Vigna unguiculata subsp. unguiculata"	taxon:Subspecies
taxid:3922	"Japanese wisteria"	"Wisteria floribunda"	taxon:Species
taxid:3933	"cider tree"	"Eucalyptus gunnii"	taxon:Species
taxid:3939	"evening primroses"	"Oenothera"	taxon:Genus
taxid:3940	"Appalachian evening primrose"	"Oenothera argillicola"	taxon:Species
taxid:3942	"German evening primrose"	"Oenothera biennis"	taxon:Species
taxid:3960	"oil nut"	"Pyrularia pubera"	taxon:Species
taxid:3963	"showy mistletoe family"	"Loranthaceae"	taxon:Family
taxid:3965	"Columbian mistletoe"	"Dendrophthora clavata"	taxon:Species
taxid:3968	"Argentine mistletoe"	"Phoradendron liga"	taxon:Species
taxid:3969	"California mistletoe"	"Phoradendron leucarpum subsp. tomentosum"	taxon:Subspecies
taxid:3970	"American mistletoe"	"Phoradendron leucarpum"	taxon:Species
taxid:3972	"European mistletoe"	"Viscum album"	taxon:Species
taxid:3981	"rubber tree"	"Hevea brasiliensis"	taxon:Species
taxid:3983	"cassava"	"Manihot esculenta"	taxon:Species
taxid:3985	"dog's mercury"	"Mercurialis perennis"	taxon:Species
taxid:3988	"castor bean"	"Ricinus communis"	taxon:Species
taxid:3990	"spurges"	"Euphorbia"	taxon:Genus
taxid:3993	"leafy spurge"	"Euphorbia esula"	taxon:Species
taxid:4006	"flax"	"Linum usitatissimum"	taxon:Species
taxid:4020	"nasturtium"	"Tropaeolum majus"	taxon:Species
taxid:4022	"maple trees"	"Acer"	taxon:Genus
taxid:4023	"box elder"	"Acer negundo"	taxon:Species
taxid:4024	"sugar maple"	"Acer saccharum"	taxon:Species
taxid:4025	"Norway maple"	"Acer platanoides"	taxon:Species
taxid:4026	"sycamore maple"	"Acer pseudoplatanus"	taxon:Species
taxid:4039	"carrot"	"Daucus carota"	taxon:Species
taxid:4041	"parsnip"	"Pastinaca sativa"	taxon:Species
taxid:4043	"parsley"	"Petroselinum crispum"	taxon:Species
taxid:4047	"coriander"	"Coriandrum sativum"	taxon:Species
taxid:4048	"water pennyworts"	"Hydrocotyle"	taxon:Genus
taxid:4049	"lawn water-pennywort"	"Hydrocotyle sibthorpioides"	taxon:Species
taxid:4058	"Madagascar periwinkle"	"Catharanthus roseus"	taxon:Species
taxid:4060	"serpentwood"	"Rauvolfia serpentina"	taxon:Species
taxid:4066	"mudar"	"Calotropis gigantea"	taxon:Species
taxid:4071	"peppers"	"Capsicum"	taxon:Genus
taxid:4075	"sacred datura"	"Datura inoxia"	taxon:Species
taxid:4076	"jimsonweed"	"Datura stramonium"	taxon:Species
taxid:4079	"henbane"	"Hyoscyamus niger"	taxon:Species
taxid:4081	"tomato"	"Solanum lycopersicum"	taxon:Species
taxid:4086	"acuminate tobacco"	"Nicotiana acuminata"	taxon:Species
taxid:4087	"Persian tobacco"	"Nicotiana alata"	taxon:Species
taxid:4088	"Bigelov's tobacco"	"Nicotiana quadrivalvis var. bigelovii"	taxon:Varietas
taxid:4089	"Debney's tobacco"	"Nicotiana debneyi"	taxon:Species
taxid:4090	"tree tobacco"	"Nicotiana glauca"	taxon:Species
taxid:4092	"curled-leaved tobacco"	"Nicotiana plumbaginifolia"	taxon:Species
taxid:4093	"Aztec tobacco"	"Nicotiana rustica"	taxon:Species
taxid:4096	"wood tobacco"	"Nicotiana sylvestris"	taxon:Species
taxid:4097	"common tobacco"	"Nicotiana tabacum"	taxon:Species
taxid:4108	"Chaco potato"	"Solanum chacoense"	taxon:Species
taxid:4109	"Commerson's wild potato"	"Solanum commersonii"	taxon:Species
taxid:4110	"Chilean potato-tree"	"Solanum crispum"	taxon:Species
taxid:4111	"eggplant"	"Solanum melongena"	taxon:Species
taxid:4112	"black nightshade"	"Solanum nigrum"	taxon:Species
taxid:4113	"potato"	"Solanum tuberosum"	taxon:Species
taxid:4120	"sweet potato"	"Ipomoea batatas"	taxon:Species
taxid:4121	"common morning-glory"	"Ipomoea purpurea"	taxon:Species
taxid:41227	"Swedish begonias"	"Plectranthus"	taxon:Genus
taxid:4129	"southern Asian dodder"	"Cuscuta reflexa"	taxon:Species
taxid:41295	"purple nonsulfur bacteria"	"Rhodospirillaceae"	taxon:Family
taxid:4146	"common olive"	"Olea europaea"	taxon:Species
taxid:4147	"jasmines"	"Jasminum"	taxon:Genus
taxid:4150	"snapdragons"	"Antirrhinum"	taxon:Genus
taxid:4151	"snapdragon"	"Antirrhinum majus"	taxon:Species
taxid:4154	"monkey flowers"	"Mimulus"	taxon:Genus
taxid:4155	"spotted monkey flower"	"Erythranthe guttata"	taxon:Species
taxid:4163	"foxgloves"	"Digitalis"	taxon:Genus
taxid:4164	"common foxglove"	"Digitalis purpurea"	taxon:Species
taxid:4166	"Kenilworth ivy"	"Cymbalaria muralis"	taxon:Species
taxid:4173	"speedwells"	"Veronica"	taxon:Genus
taxid:4177	"beechdrops"	"Epifagus virginiana"	taxon:Species
taxid:4182	"sesame"	"Sesamum indicum"	taxon:Species
taxid:4202	"European elder"	"Sambucus nigra"	taxon:Species
taxid:4212	"common ragweed"	"Ambrosia artemisiifolia"	taxon:Species
taxid:4214	"giant ragweed"	"Ambrosia trifida"	taxon:Species
taxid:4216	"burdocks"	"Arctium"	taxon:Genus
taxid:4217	"great burdock"	"Arctium lappa"	taxon:Species
taxid:4222	"safflower"	"Carthamus tinctorius"	taxon:Species
taxid:4230	"Niger seed"	"Guizotia abyssinica"	taxon:Species
taxid:4232	"common sunflower"	"Helianthus annuus"	taxon:Species
taxid:4395	"witch hazels"	"Hamamelis"	taxon:Genus
taxid:4396	"Chinese witch hazel"	"Hamamelis mollis"	taxon:Species
taxid:4398	"sweet gum trees"	"Liquidambar"	taxon:Genus
taxid:4400	"sweet gum"	"Liquidambar styraciflua"	taxon:Species
taxid:4418	"water-lilies"	"Nymphaea"	taxon:Genus
taxid:4432	"sacred lotus"	"Nelumbo nucifera"	taxon:Species
taxid:4439	"leadwort"	"Plumbago"	taxon:Genus
taxid:4447	"monocotyledons"	"Liliopsida"	taxon:Clade
taxid:4456	"giant taro"	"Alocasia macrorrhizos"	taxon:Species
taxid:4458	"cuckoopint"	"Arum maculatum"	taxon:Species
taxid:4460	"taro"	"Colocasia esculenta"	taxon:Species
taxid:4463	"voodoo lily"	"Sauromatum venosum"	taxon:Species
taxid:4469	"duckweed"	"Lemna"	taxon:Genus
taxid:4470	"swollen duckweed"	"Lemna gibba"	taxon:Species
taxid:4477	"water lettuce"	"Pistia stratiotes"	taxon:Species
taxid:4497	"small naked oat"	"Avena nuda"	taxon:Species
taxid:4498	"oats"	"Avena sativa"	taxon:Species
taxid:4505	"Job's tears"	"Coix lacryma-jobi"	taxon:Species
taxid:4509	"orchard grass"	"Dactylis glomerata"	taxon:Species
taxid:4511	"finger millet"	"Eleusine coracana"	taxon:Species
taxid:4519	"seaside barley"	"Hordeum marinum"	taxon:Species
taxid:4521	"Italian ryegrass"	"Lolium multiflorum"	taxon:Species
taxid:4530	"rice"	"Oryza sativa"	taxon:Species
taxid:4533	"malo sina"	"Oryza brachyantha"	taxon:Species
taxid:4538	"African rice"	"Oryza glaberrima"	taxon:Species
taxid:4544	"bluegrass"	"Poa"	taxon:Genus
taxid:4545	"Kentucky bluegrass"	"Poa pratensis"	taxon:Species
taxid:4550	"rye"	"Secale cereale"	taxon:Species
taxid:4555	"foxtail millet"	"Setaria italica"	taxon:Species
taxid:4558	"sorghum"	"Sorghum bicolor"	taxon:Species
taxid:4563	"gama grass"	"Tripsacum dactyloides"	taxon:Species
taxid:4565	"bread wheat"	"Triticum aestivum"	taxon:Species
taxid:4567	"durum wheat"	"Triticum turgidum subsp. durum"	taxon:Subspecies
taxid:4581	"bamboos"	"Bambusa"	taxon:Genus
taxid:4582	"hedge bamboo"	"Bambusa multiplex"	taxon:Species
taxid:4615	"pineapple"	"Ananas comosus"	taxon:Species
taxid:4617	"karatas"	"Bromelia plumieri"	taxon:Species
taxid:4641	"dwarf banana"	"Musa acuminata"	taxon:Species
taxid:4669	"snowdrops"	"Galanthus"	taxon:Genus
taxid:4670	"common snowdrop"	"Galanthus nivalis"	taxon:Species
taxid:4673	"Japanese yam"	"Dioscorea japonica"	taxon:Species
taxid:4679	"onion"	"Allium cepa"	taxon:Species
taxid:4681	"leek"	"Allium ampeloprasum"	taxon:Species
taxid:4682	"garlic"	"Allium sativum"	taxon:Species
taxid:4684	"ramson"	"Allium ursinum"	taxon:Species
taxid:4686	"garden asparagus"	"Asparagus officinalis"	taxon:Species
taxid:4689	"Henry's lily"	"Lilium henryi"	taxon:Species
taxid:4690	"trumpet lily"	"Lilium longiflorum"	taxon:Species
taxid:4702	"Siberian squill"	"Scilla siberica"	taxon:Species
taxid:4713	"fishtail palms"	"Caryota"	taxon:Genus
taxid:4714	"Burmese fishtail palm"	"Caryota mitis"	taxon:Species
taxid:4718	"nipa palm"	"Nypa fruticans"	taxon:Species
taxid:4725	"screw pines"	"Pandanus"	taxon:Genus
taxid:4741	"spiderworts"	"Tradescantia"	taxon:Genus
taxid:4779	"lettuce downy mildew"	"Bremia lactucae"	taxon:Species
taxid:4787	"potato late blight agent"	"Phytophthora infestans"	taxon:Species
taxid:4791	"potato buckeye rot agent"	"Phytophthora nicotianae var. parasitica"	taxon:Varietas
taxid:4827	"pin molds"	"Mucorales"	taxon:Order
taxid:4890	"ascomycetes"	"Ascomycota"	taxon:Phylum
taxid:638	"son-killer infecting Nasonia vitripennis"	"Arsenophonus nasoniae"	taxon:Species
taxid:72276	"purple sulfur bacteria"	"Ectothiorhodospiraceae"	taxon:Family
taxid:766	"rickettsias"	"Rickettsiales"	taxon:Order
taxid:779	"heartwater rickettsia"	"Ehrlichia ruminantium"	taxon:Species
taxid:786	"agent of rickettsialpox"	"Rickettsia akari"	taxon:Species
taxid:950	"Potomac horse fever agent"	"Neorickettsia risticii"	taxon:Species
taxid:1141640	"lined ground squirrels"	"Ictidomys"	taxon:Genus
taxid:1141643	"pygmy ground squirrels"	"Xerospermophilus"	taxon:Genus
taxid:1489900	"gouramies and others"	"Anabantiformes"	taxon:Order
taxid:1490028	"soldierfishes and squirrelfishes"	"Holocentriformes"	taxon:Order
taxid:185816	"burrowing mayflies"	"Scapphodonta"	taxon:Infraorder
taxid:1934105	"Flesh-footed shearwater"	"Ardenna carneipes"	taxon:Species
taxid:254526	"whistlers"	"Pachycephalidae"	taxon:Subfamily
taxid:337748	"flying squirrels"	"Pteromyini"	taxon:Tribe
taxid:42892	"Japanese anchovy"	"Engraulis japonicus"	taxon:Species
taxid:43042	"slimy salamander"	"Plethodon glutinosus"	taxon:Species
taxid:43043	"brook salamanders"	"Eurycea"	taxon:Genus
taxid:43044	"long-tailed salamander"	"Eurycea longicauda"	taxon:Species
taxid:43045	"dusky salamanders"	"Desmognathus"	taxon:Genus
taxid:43048	"hellbender"	"Cryptobranchus alleganiensis"	taxon:Species
taxid:43054	"six-rayed sea stars"	"Leptasterias"	taxon:Genus
taxid:43062	"anchovies"	"Engraulidae"	taxon:Family
taxid:43066	"minute egg parasite"	"Trichogramma minutum"	taxon:Species
taxid:43070	"eryngos"	"Eryngium"	taxon:Genus
taxid:43073	"tobira"	"Pittosporum tobira"	taxon:Species
taxid:43104	"swamp dewberry"	"Rubus hispidus"	taxon:Species
taxid:43105	"blunthead salamander"	"Ambystoma amblycephalum"	taxon:Species
taxid:43106	"ringed salamander"	"Ambystoma annulatum"	taxon:Species
taxid:43107	"California tiger salamander"	"Ambystoma californiense"	taxon:Species
taxid:43108	"flatwoods salamander"	"Ambystoma cingulatum"	taxon:Species
taxid:43109	"Mexican tiger salamander"	"Ambystoma velasci"	taxon:Species
taxid:43110	"Mabee's salamander"	"Ambystoma mabeei"	taxon:Species
taxid:43111	"long-toed salamander"	"Ambystoma macrodactylum"	taxon:Species
taxid:43112	"Central long-toed salamander"	"Ambystoma macrodactylum columbianum"	taxon:Subspecies
taxid:43113	"Western long-toed salamander"	"Ambystoma macrodactylum macrodactylum"	taxon:Subspecies
taxid:43114	"spotted salamander"	"Ambystoma maculatum"	taxon:Species
taxid:43115	"marbled salamander"	"Ambystoma opacum"	taxon:Species
taxid:43117	"Tarahumara salamander"	"Ambystoma rosaceum"	taxon:Species
taxid:43120	"goblet worms"	"Entoprocta"	taxon:Phylum
taxid:43146	"corn leaf aphid"	"Rhopalosiphum maidis"	taxon:Species
taxid:43147	"gray-bellied night monkey"	"Aotus lemurinus"	taxon:Species
taxid:43148	"swallows"	"Hirundinidae"	taxon:Family
taxid:43150	"Barn swallow"	"Hirundo rustica"	taxon:Species
